studentId,name,department,address,phoneNumber
1199,Katie Johnson,Chemical Engineering,"256 Maple St, Springfield, FL",441-874-5786
1200,Jane Miller,Mathematics,"803 Elm St, Franklin, TX",681-481-4827
1201,Sarah Davis,Physics,"290 Birch St, Franklin, TX",328-952-9500
1202,Alex Taylor,Mathematics,"162 Walnut St, Fairview, TX",377-515-2167
1203,Alex Johnson,Computer Science,"593 Elm St, Springfield, NY",889-380-8488
1204,Michael Taylor,Mechanical Engineering,"93 High St, Riverside, IL",154-839-1941
1205,Laura Brown,Mathematics,"569 Main St, Greenville, FL",676-441-8973
1206,Sarah Moore,Mechanical Engineering,"668 Birch St, Springfield, FL",706-121-7545
1207,David Davis,Physics,"262 Pine St, Greenville, IL",722-974-3574
1208,Sarah Davis,Chemistry,"810 Cedar St, Riverside, IL",433-772-4758
1209,Michael Brown,Computer Science,"366 Park Ave, Greenville, CA",458-860-3890
1210,John Johnson,Economics,"283 Maple St, Greenville, FL",310-430-5631
1211,Alex Brown,Economics,"777 Birch St, Fairview, TX",389-251-6741
1212,Alex Davis,Electrical Engineering,"211 Maple St, Greenville, CA",770-422-7835
1213,Emily Williams,Physics,"486 Oak St, Franklin, FL",223-517-9301
1214,Michael Taylor,Biotechnology,"356 High St, Greenville, IL",820-609-4727
1215,Alex Smith,Computer Science,"192 High St, Greenville, CA",216-296-7819
1216,Chris Smith,Chemistry,"352 Park Ave, Riverside, CA",923-146-1098
1217,Alex Brown,Civil Engineering,"98 Elm St, Greenville, IL",504-278-2137
1218,Alex Wilson,Economics,"189 Maple St, Fairview, IL",948-114-3335
1219,Sarah Wilson,Biotechnology,"656 Oak St, Franklin, CA",161-321-3401
1220,John Moore,Electrical Engineering,"61 Oak St, Greenville, FL",984-194-6884
1221,Michael Davis,Economics,"648 Pine St, Fairview, CA",180-909-8797
1222,Emily Brown,Electrical Engineering,"986 Park Ave, Franklin, TX",314-387-7423
1223,David Taylor,Economics,"630 High St, Springfield, IL",950-395-7227
1224,Laura Moore,Physics,"926 Park Ave, Riverside, IL",960-999-2464
1225,Chris Smith,Physics,"883 Walnut St, Riverside, CA",779-176-5638
1226,Emily Davis,Mechanical Engineering,"571 Walnut St, Greenville, TX",887-190-7243
1227,Laura Taylor,Civil Engineering,"434 Oak St, Greenville, IL",876-867-7969
1228,Michael Miller,Chemical Engineering,"535 High St, Franklin, NY",419-640-6082
1229,Chris Davis,Economics,"487 Cedar St, Fairview, FL",229-381-7634
1230,John Jones,Chemical Engineering,"871 Maple St, Greenville, IL",913-103-1521
1231,Sarah Johnson,Computer Science,"726 High St, Riverside, CA",463-224-4210
1232,David Smith,Civil Engineering,"375 Walnut St, Springfield, IL",851-930-3995
1233,Sarah Smith,Mathematics,"262 Pine St, Franklin, IL",611-580-3145
1234,Katie Miller,Physics,"944 Walnut St, Franklin, FL",934-966-7922
1235,Emily Taylor,Biotechnology,"68 Park Ave, Greenville, CA",592-144-6915
1236,Jane Davis,Computer Science,"88 Walnut St, Fairview, TX",413-985-8861
1237,Sarah Jones,Biotechnology,"607 Birch St, Riverside, TX",151-409-5893
1238,Katie Johnson,Biotechnology,"430 Elm St, Franklin, NY",141-758-2003
1239,Katie Wilson,Mathematics,"943 Cedar St, Fairview, NY",789-663-7021
1240,Sarah Johnson,Biotechnology,"281 Oak St, Franklin, CA",903-597-1181
1241,Sarah Davis,Chemistry,"142 Maple St, Fairview, NY",504-830-4849
1242,David Wilson,Physics,"814 Maple St, Franklin, CA",741-131-7190
1243,David Jones,Computer Science,"377 High St, Springfield, FL",708-778-2673
1244,Chris Johnson,Mathematics,"277 Birch St, Greenville, IL",711-720-4001
1245,David Taylor,Electrical Engineering,"853 Cedar St, Franklin, TX",633-440-6663
1246,John Miller,Economics,"55 Oak St, Riverside, IL",567-586-6502
1247,John Williams,Biotechnology,"58 Maple St, Greenville, NY",450-983-3637
1248,Katie Brown,Civil Engineering,"37 High St, Greenville, TX",973-547-3164
1249,Emily Smith,Chemistry,"958 Oak St, Franklin, TX",930-528-7817
1250,Laura Williams,Mechanical Engineering,"942 Maple St, Greenville, FL",989-962-1004
1251,Sarah Brown,Computer Science,"715 Pine St, Springfield, TX",959-981-2468
1252,Katie Davis,Economics,"528 Pine St, Franklin, IL",140-296-2035
1253,Katie Wilson,Biotechnology,"378 Park Ave, Franklin, FL",994-113-6821
1254,Chris Taylor,Electrical Engineering,"170 Park Ave, Greenville, NY",889-497-1813
1255,Michael Davis,Economics,"175 Park Ave, Riverside, TX",754-124-9877
1256,Jane Brown,Physics,"707 Main St, Franklin, NY",530-495-3581
1257,Sarah Wilson,Electrical Engineering,"932 Main St, Franklin, IL",765-916-4555
1258,Michael Smith,Mathematics,"682 High St, Greenville, IL",513-295-9511
1259,Chris Brown,Civil Engineering,"959 Elm St, Springfield, TX",854-927-2300
1260,Jane Wilson,Mechanical Engineering,"806 Birch St, Springfield, FL",637-662-6575
1261,David Williams,Mathematics,"281 Park Ave, Franklin, CA",378-963-9301
1262,Laura Moore,Computer Science,"575 Park Ave, Springfield, TX",387-813-6786
1263,Chris Miller,Chemical Engineering,"483 Maple St, Riverside, CA",208-449-9761
1264,David Moore,Civil Engineering,"386 Walnut St, Franklin, NY",996-452-3390
1265,Jane Jones,Biotechnology,"612 High St, Riverside, CA",694-787-7606
1266,David Wilson,Computer Science,"492 Pine St, Franklin, FL",916-411-1858
1267,Michael Brown,Mathematics,"301 Maple St, Greenville, FL",619-422-6451
1268,John Taylor,Chemistry,"580 Birch St, Fairview, FL",587-572-9699
1269,David Miller,Mathematics,"660 Main St, Franklin, TX",449-894-2745
1270,Katie Williams,Biotechnology,"404 Cedar St, Greenville, CA",756-221-6130
1271,Jane Smith,Biotechnology,"1 Birch St, Springfield, CA",596-465-8933
1272,John Taylor,Civil Engineering,"598 Elm St, Franklin, NY",912-346-2980
1273,Jane Taylor,Economics,"248 Park Ave, Riverside, NY",329-194-7594
1274,Michael Miller,Chemistry,"223 Maple St, Springfield, NY",242-924-6546
1275,Jane Smith,Computer Science,"371 Elm St, Fairview, CA",322-622-1905
1276,John Davis,Electrical Engineering,"58 Main St, Riverside, CA",405-331-9400
1277,Jane Brown,Computer Science,"907 Oak St, Greenville, NY",464-766-6894
1278,Sarah Smith,Mechanical Engineering,"933 Pine St, Springfield, FL",905-863-7907
1279,John Smith,Mechanical Engineering,"273 Main St, Riverside, CA",204-404-8566
1280,Laura Williams,Computer Science,"635 Walnut St, Franklin, NY",674-620-4907
1281,Michael Williams,Economics,"431 Pine St, Franklin, CA",601-984-9850
1282,Michael Wilson,Chemistry,"643 Birch St, Greenville, CA",128-912-5325
1283,Sarah Williams,Civil Engineering,"220 Birch St, Fairview, NY",138-344-5808
1284,Emily Williams,Chemical Engineering,"962 High St, Fairview, IL",456-755-3018
1285,Michael Jones,Mechanical Engineering,"493 Maple St, Franklin, FL",640-221-6869
1286,Chris Jones,Electrical Engineering,"387 Walnut St, Riverside, CA",687-272-2018
1287,Jane Wilson,Economics,"871 Elm St, Greenville, FL",911-169-8340
1288,Sarah Davis,Civil Engineering,"445 Birch St, Fairview, IL",619-995-5347
1289,Laura Davis,Mechanical Engineering,"75 Main St, Greenville, NY",633-706-9344
1290,Jane Davis,Mechanical Engineering,"600 Park Ave, Riverside, IL",996-291-2855
1291,Chris Miller,Chemical Engineering,"799 Maple St, Fairview, CA",652-217-2656
1292,John Jones,Mechanical Engineering,"631 Walnut St, Greenville, NY",682-277-9829
1293,Jane Moore,Chemistry,"68 Maple St, Fairview, TX",740-640-4531
1294,John Johnson,Mechanical Engineering,"765 Cedar St, Springfield, IL",225-697-1451
1295,Katie Miller,Economics,"758 Birch St, Franklin, TX",522-266-9476
1296,Katie Miller,Computer Science,"217 Oak St, Greenville, FL",751-233-5509
1297,Alex Miller,Physics,"553 Walnut St, Fairview, IL",788-687-9223
1298,Laura Brown,Physics,"598 Pine St, Springfield, NY",558-187-9523
1299,Katie Moore,Biotechnology,"383 Maple St, Fairview, CA",227-357-4846
1300,Emily Jones,Computer Science,"421 Birch St, Greenville, CA",772-972-9809
1301,Michael Brown,Mechanical Engineering,"118 Pine St, Riverside, FL",179-420-5216
1302,Jane Jones,Chemical Engineering,"903 Walnut St, Springfield, NY",461-145-6270
1303,Jane Wilson,Civil Engineering,"315 Main St, Greenville, NY",975-577-3392
1304,Chris Jones,Economics,"949 Elm St, Franklin, NY",586-215-6057
1305,Michael Taylor,Mechanical Engineering,"295 High St, Franklin, IL",671-311-8853
1306,Laura Taylor,Biotechnology,"973 High St, Fairview, TX",708-138-9944
1307,Chris Brown,Economics,"84 Pine St, Springfield, FL",995-915-8425
1308,Michael Smith,Physics,"695 High St, Greenville, IL",157-605-9398
1309,Michael Brown,Biotechnology,"51 Walnut St, Fairview, FL",564-494-1098
1310,Sarah Moore,Economics,"46 Elm St, Greenville, CA",291-105-8615
1311,Sarah Johnson,Computer Science,"930 High St, Greenville, NY",232-134-4482
1312,Katie Johnson,Economics,"348 Pine St, Fairview, TX",241-216-1106
1313,Chris Jones,Chemical Engineering,"706 Maple St, Riverside, FL",558-250-7679
1314,Emily Wilson,Civil Engineering,"710 Park Ave, Riverside, NY",248-646-6384
1315,Michael Davis,Mathematics,"770 Cedar St, Greenville, TX",401-804-9264
1316,Alex Wilson,Computer Science,"243 Maple St, Greenville, NY",140-779-3063
1317,Jane Wilson,Economics,"641 Park Ave, Springfield, NY",541-840-4772
1318,David Brown,Civil Engineering,"103 Pine St, Riverside, FL",566-303-9943
1319,Michael Davis,Computer Science,"430 Park Ave, Franklin, IL",767-350-5459
1320,Jane Davis,Mathematics,"61 Pine St, Springfield, CA",223-702-2807
1321,Chris Miller,Computer Science,"632 Walnut St, Riverside, TX",446-474-7612
1322,Laura Moore,Electrical Engineering,"448 Pine St, Franklin, TX",843-265-1682
1323,David Moore,Mathematics,"790 Birch St, Greenville, NY",512-521-2349
1324,Laura Brown,Electrical Engineering,"448 Main St, Fairview, IL",366-528-8077
1325,Laura Wilson,Economics,"376 Maple St, Riverside, CA",861-480-3061
1326,Emily Davis,Electrical Engineering,"223 Pine St, Franklin, CA",885-249-7008
1327,Sarah Smith,Biotechnology,"456 Elm St, Riverside, IL",598-657-1829
1328,Katie Brown,Chemical Engineering,"267 Pine St, Springfield, IL",597-413-3671
1329,Chris Davis,Computer Science,"895 Walnut St, Riverside, CA",516-263-7030
1330,Laura Wilson,Economics,"218 Birch St, Springfield, CA",361-487-9328
1331,Sarah Brown,Chemistry,"137 Walnut St, Franklin, IL",414-435-3058
1332,Michael Brown,Computer Science,"896 Birch St, Riverside, CA",650-113-7901
1333,Jane Wilson,Physics,"99 Maple St, Greenville, CA",797-892-8717
1334,David Taylor,Economics,"945 Park Ave, Greenville, FL",541-147-7995
1335,Emily Brown,Mechanical Engineering,"132 Elm St, Franklin, TX",242-171-8958
1336,Katie Wilson,Economics,"959 Maple St, Franklin, IL",456-324-4469
1337,Jane Wilson,Mathematics,"651 High St, Riverside, IL",709-255-8757
1338,Alex Miller,Electrical Engineering,"441 Birch St, Springfield, CA",266-517-9877
1339,Alex Miller,Chemistry,"816 Park Ave, Riverside, NY",575-135-7470
1340,Sarah Taylor,Mathematics,"689 Maple St, Franklin, TX",303-647-8695
1341,Alex Smith,Chemical Engineering,"111 Walnut St, Fairview, IL",762-731-8612
1342,Michael Moore,Mechanical Engineering,"924 Oak St, Greenville, CA",865-895-3350
1343,Sarah Johnson,Chemical Engineering,"528 Birch St, Fairview, IL",578-846-5085
1344,Sarah Wilson,Mathematics,"341 Elm St, Greenville, TX",300-298-2796
1345,Katie Taylor,Mathematics,"470 Park Ave, Fairview, NY",888-780-8892
1346,David Brown,Civil Engineering,"968 Birch St, Fairview, IL",800-473-4733
1347,Alex Moore,Chemical Engineering,"493 Main St, Greenville, NY",502-970-6032
1348,David Davis,Physics,"910 High St, Greenville, NY",131-876-9875
1349,Chris Taylor,Chemistry,"469 Elm St, Franklin, FL",958-569-5800
1350,David Johnson,Mechanical Engineering,"874 Main St, Greenville, FL",416-505-8767
1351,Michael Moore,Chemical Engineering,"346 Pine St, Springfield, IL",883-554-3570
1352,Laura Smith,Physics,"295 Main St, Franklin, NY",363-506-9025
1353,David Wilson,Electrical Engineering,"939 Oak St, Fairview, TX",869-569-6468
1354,David Williams,Physics,"13 Park Ave, Greenville, TX",949-683-9954
1355,Jane Brown,Mathematics,"128 High St, Riverside, FL",824-217-4171
1356,Michael Johnson,Mechanical Engineering,"373 Main St, Greenville, IL",894-837-7512
1357,Chris Smith,Mechanical Engineering,"396 Birch St, Fairview, TX",657-481-8676
1358,David Moore,Computer Science,"284 High St, Greenville, CA",237-329-7222
1359,Jane Brown,Mechanical Engineering,"585 High St, Riverside, IL",896-795-2476
1360,Jane Johnson,Physics,"598 Main St, Greenville, FL",137-678-2319
1361,Katie Jones,Biotechnology,"886 Cedar St, Riverside, FL",375-384-3884
1362,Chris Brown,Economics,"161 Pine St, Riverside, NY",359-821-3674
1363,Emily Moore,Mechanical Engineering,"576 Pine St, Riverside, TX",883-922-6671
1364,Jane Moore,Electrical Engineering,"184 Park Ave, Springfield, IL",707-801-7820
1365,Katie Johnson,Biotechnology,"251 Park Ave, Franklin, TX",420-965-7001
1366,Alex Wilson,Chemistry,"315 Park Ave, Greenville, IL",517-771-8665
1367,Michael Moore,Civil Engineering,"508 High St, Fairview, TX",788-768-7790
1368,Alex Jones,Electrical Engineering,"272 Park Ave, Greenville, CA",874-996-4465
1369,Michael Johnson,Computer Science,"589 Pine St, Greenville, IL",957-120-6751
1370,Emily Moore,Biotechnology,"693 Oak St, Fairview, FL",210-873-5451
1371,Katie Johnson,Computer Science,"274 High St, Greenville, NY",449-952-7072
1372,Jane Williams,Mathematics,"574 Maple St, Riverside, IL",158-207-7892
1373,Chris Moore,Economics,"697 Pine St, Greenville, NY",890-920-4316
1374,Alex Moore,Biotechnology,"627 Birch St, Greenville, TX",787-783-7433
1375,Alex Taylor,Mechanical Engineering,"324 Cedar St, Fairview, CA",539-338-7501
1376,John Williams,Economics,"315 Walnut St, Springfield, NY",253-981-7456
1377,Alex Smith,Mechanical Engineering,"197 Cedar St, Fairview, TX",701-241-4404
1378,Emily Smith,Biotechnology,"483 Cedar St, Riverside, CA",394-655-8100
1379,Michael Jones,Biotechnology,"961 Cedar St, Riverside, TX",485-114-9342
1380,Laura Jones,Electrical Engineering,"410 Walnut St, Fairview, FL",863-105-5187
1381,John Moore,Chemistry,"968 Elm St, Riverside, CA",480-472-9681
1382,Katie Moore,Biotechnology,"948 Birch St, Greenville, IL",572-107-2814
1383,Emily Taylor,Biotechnology,"63 Maple St, Springfield, NY",752-506-1623
1384,David Moore,Biotechnology,"821 High St, Springfield, NY",713-534-7873
1385,David Williams,Biotechnology,"831 Walnut St, Riverside, FL",873-204-1990
1386,David Davis,Biotechnology,"503 High St, Fairview, NY",159-500-5673
1387,Michael Brown,Biotechnology,"361 Main St, Greenville, NY",476-294-8407
1388,John Davis,Chemistry,"614 Elm St, Riverside, FL",147-497-4109
1389,Emily Williams,Chemical Engineering,"474 Cedar St, Franklin, NY",501-351-1588
1390,Emily Johnson,Biotechnology,"490 Cedar St, Riverside, NY",852-309-1063
1391,Katie Moore,Economics,"650 Elm St, Greenville, IL",650-439-6894
1392,Laura Moore,Biotechnology,"651 Main St, Riverside, IL",786-525-5063
1393,Katie Jones,Electrical Engineering,"48 High St, Fairview, NY",845-557-5220
1394,Alex Taylor,Civil Engineering,"292 Park Ave, Franklin, FL",515-257-8319
1395,Jane Davis,Economics,"925 Cedar St, Franklin, FL",399-570-4074
1396,Chris Moore,Computer Science,"959 Walnut St, Fairview, CA",941-325-2899
1397,Emily Moore,Biotechnology,"55 High St, Greenville, FL",657-882-6721
1398,Chris Miller,Economics,"350 Pine St, Riverside, TX",315-195-9390
1399,Alex Wilson,Economics,"434 Oak St, Springfield, NY",345-139-8354
1400,Jane Johnson,Economics,"13 Elm St, Greenville, IL",694-275-5710
1401,David Smith,Biotechnology,"736 Cedar St, Riverside, IL",134-845-8488
1402,Jane Johnson,Mechanical Engineering,"704 Elm St, Riverside, NY",693-826-7811
1403,Michael Williams,Electrical Engineering,"828 High St, Franklin, FL",416-201-7927
1404,Jane Wilson,Biotechnology,"362 Cedar St, Franklin, FL",597-999-9643
1405,Laura Brown,Physics,"90 High St, Franklin, TX",303-561-8046
1406,Laura Williams,Economics,"199 Pine St, Riverside, FL",436-144-3506
1407,Alex Smith,Electrical Engineering,"839 High St, Riverside, CA",222-793-6858
1408,Sarah Jones,Chemical Engineering,"487 Elm St, Fairview, IL",327-646-1475
1409,Katie Johnson,Economics,"617 Cedar St, Franklin, TX",633-371-9297
1410,Laura Brown,Electrical Engineering,"138 Maple St, Franklin, FL",618-518-1459
1411,Laura Miller,Chemical Engineering,"88 Oak St, Springfield, IL",771-963-7947
1412,David Johnson,Physics,"93 Maple St, Greenville, CA",785-260-6126
1413,Michael Brown,Biotechnology,"972 Walnut St, Riverside, CA",781-872-9173
1414,Michael Moore,Electrical Engineering,"860 Birch St, Riverside, FL",883-569-5209
1415,John Moore,Physics,"773 Walnut St, Greenville, CA",974-758-1978
1416,Michael Moore,Physics,"389 Walnut St, Springfield, CA",525-980-3191
1417,Sarah Jones,Biotechnology,"775 Cedar St, Fairview, CA",131-533-3086
1418,Michael Davis,Physics,"685 Birch St, Riverside, IL",484-386-7398
1419,Katie Jones,Physics,"655 Cedar St, Franklin, CA",997-907-6980
1420,Michael Taylor,Chemistry,"880 Park Ave, Franklin, IL",852-982-9934
1421,David Johnson,Computer Science,"226 Walnut St, Greenville, FL",295-982-6758
1422,Sarah Davis,Computer Science,"271 Park Ave, Greenville, TX",179-283-2268
1423,Chris Taylor,Mechanical Engineering,"807 Elm St, Fairview, NY",625-149-2883
1424,Alex Williams,Civil Engineering,"349 High St, Riverside, CA",563-829-8925
1425,Emily Brown,Economics,"660 Pine St, Fairview, NY",886-136-5913
1426,Jane Miller,Economics,"388 Elm St, Springfield, TX",343-216-2516
1427,Emily Smith,Mechanical Engineering,"824 High St, Fairview, FL",641-771-2675
1428,Alex Jones,Economics,"795 Cedar St, Springfield, CA",341-757-7831
1429,Michael Smith,Electrical Engineering,"790 Cedar St, Fairview, TX",864-870-3997
1430,Sarah Williams,Economics,"220 Elm St, Franklin, NY",580-262-4996
1431,Alex Brown,Physics,"951 Park Ave, Franklin, IL",896-137-5025
1432,Chris Brown,Mechanical Engineering,"128 Cedar St, Franklin, FL",571-784-3708
1433,Emily Jones,Biotechnology,"310 Walnut St, Franklin, CA",606-504-9622
1434,Alex Jones,Physics,"33 Maple St, Riverside, NY",205-887-2468
1435,David Williams,Computer Science,"850 Park Ave, Fairview, IL",432-747-8217
1436,Katie Johnson,Mathematics,"313 Walnut St, Fairview, NY",692-131-5089
1437,Laura Wilson,Chemical Engineering,"200 Elm St, Franklin, CA",797-352-5504
1438,Emily Taylor,Mathematics,"358 Birch St, Fairview, IL",784-491-5419
1439,John Smith,Chemistry,"253 Pine St, Riverside, TX",289-825-6599
1440,Laura Jones,Chemical Engineering,"944 Birch St, Riverside, CA",367-446-5838
1441,David Williams,Electrical Engineering,"97 High St, Fairview, CA",584-276-9012
1442,Katie Moore,Chemical Engineering,"356 Walnut St, Franklin, CA",936-452-2245
